市区町丁,総合計,凶悪犯計,凶悪犯強盗,凶悪犯その他,粗暴犯計,粗暴犯凶器準備集合,粗暴犯暴行,粗暴犯傷害,粗暴犯脅迫,粗暴犯恐喝,侵入窃盗計,侵入窃盗金庫破り,侵入窃盗学校荒し,侵入窃盗事務所荒し,侵入窃盗出店荒し,侵入窃盗空き巣,侵入窃盗忍込み,侵入窃盗居空き,侵入窃盗その他,非侵入窃盗計,非侵入窃盗自動車盗,非侵入窃盗オートバイ盗,非侵入窃盗自転車盗,非侵入窃盗車上ねらい,非侵入窃盗自販機ねらい,非侵入窃盗工事場ねらい,非侵入窃盗すり,非侵入窃盗ひったくり,非侵入窃盗置引き,非侵入窃盗万引き,非侵入窃盗その他,その他計,その他詐欺,その他占有離脱物横領,その他その他知能犯,その他賭博,その他その他刑法犯,latitude,longitude
豊島区南長崎４丁目,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,2,3,4,1,1,0,0,2,35.7256711,139.6849501
豊島区南長崎５丁目,35,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,0,0,0,1,0,6,7,6,1,1,0,0,4,35.727915,139.6825777
豊島区南長崎６丁目,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,2,7,2,0,0,0,5,35.7304592,139.6803863
豊島区長崎１丁目,22,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,1,0,0,0,0,1,1,4,7,2,4,0,0,1,35.7282742,139.6952243
豊島区長崎２丁目,35,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,1,24,0,1,13,2,0,0,0,0,1,1,6,7,1,1,0,0,5,35.7290124,139.6920338
豊島区長崎３丁目,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,1,3,1,0,0,0,2,35.7297004,139.6887977
豊島区長崎４丁目,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19,0,0,8,0,0,0,0,0,0,7,4,4,1,1,0,0,2,35.7304048,139.685559
豊島区長崎５丁目,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16,0,0,6,1,1,0,0,0,1,5,2,2,1,0,0,0,1,35.732814,139.6827748
豊島区長崎６丁目,7,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,2,35.7352144,139.6815397
豊島区池袋本町１丁目,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14,0,0,7,1,0,0,0,0,1,1,4,6,0,2,0,0,4,35.7393151,139.7143974
豊島区池袋本町２丁目,44,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1,20,1,0,0,0,0,0,7,3,10,4,2,0,0,4,35.7416576,139.710592
豊島区池袋本町３丁目,13,0,0,0,2,0,1,1,0,0,2,1,0,0,0,0,1,0,0,9,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,35.7436463,139.7129001
豊島区池袋本町４丁目,22,2,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,0,1,0,0,0,0,1,3,1,0,0,0,2,35.7431032,139.7163883
豊島区池袋１丁目,42,1,0,1,4,0,0,4,0,0,1,0,0,0,0,0,0,0,1,20,0,1,7,1,2,0,2,0,0,0,7,16,3,6,3,0,4,35.7353418,139.712947
豊島区池袋２丁目,198,5,3,2,33,0,19,10,1,3,1,0,0,0,1,0,0,0,0,95,0,1,49,4,3,0,1,0,0,2,35,64,15,10,4,0,35,35.7340006,139.7088419
豊島区池袋３丁目,52,0,0,0,5,0,4,0,1,0,1,0,0,0,0,0,1,0,0,30,0,0,20,2,2,0,0,0,0,0,6,16,4,3,0,0,9,35.7361009,139.70616918035245
豊島区池袋４丁目,23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,13,0,0,0,0,0,0,1,6,2,0,1,0,0,1,35.738405,139.7093468
豊島区千早１丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,3,35.7313579,139.69609
豊島区千早２丁目,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,1,3,2,0,0,0,1,35.7335847,139.6910132
豊島区千早３丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,5,2,1,0,0,2,35.7346396,139.6869671
豊島区千早４丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.737913,139.6841441
豊島区要町１丁目,68,1,0,1,2,0,2,0,0,0,3,0,0,0,1,2,0,0,0,54,0,0,33,0,1,0,0,0,0,13,7,8,1,2,0,0,5,35.7348247,139.6964917
豊島区要町２丁目,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,1,35.7350674,139.6939208
豊島区要町３丁目,47,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0,18,3,1,0,0,0,1,10,5,5,1,3,0,0,1,35.7386707,139.6891934
豊島区高松１丁目,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,35.7359057,139.7006839
豊島区高松２丁目,14,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8,0,0,4,0,0,0,0,0,0,0,4,4,2,0,0,0,2,35.7381819,139.6986589
豊島区高松３丁目,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,1,0,0,0,0,0,0,5,1,0,1,0,0,0,35.7409,139.697586
豊島区千川１丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,2,1,0,1,0,0,0,35.7385618,139.6930504
豊島区千川２丁目,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,2,35.7414987,139.6924576
豊島区以下不詳,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
豊島区計,3193,24,12,12,295,0,183,82,13,17,89,6,3,6,12,26,17,5,14,2066,0,6,719,38,25,4,49,2,58,570,595,719,190,91,30,0,408,,
北区王子１丁目,102,2,2,0,10,0,6,2,1,1,1,1,0,0,0,0,0,0,0,65,0,0,31,2,0,0,1,0,2,8,21,24,8,5,0,0,11,35.7530501,139.7391283
北区王子２丁目,19,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,12,0,0,10,0,0,0,0,0,0,1,1,4,1,1,0,0,2,35.757787,139.736163
北区王子３丁目,23,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,3,12,3,0,1,0,8,35.761104,139.7376168
北区王子４丁目,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,35.7622153,139.7353856
北区王子５丁目,68,0,0,0,4,0,2,1,1,0,1,0,0,0,0,1,0,0,0,53,0,1,12,2,0,0,1,0,2,4,31,10,3,1,1,0,5,35.764854,139.735301
北区王子６丁目,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,11,0,0,5,1,0,0,0,0,0,4,1,6,0,2,0,0,4,35.761502,139.740464
北区王子本町１丁目,25,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,16,1,0,8,0,0,0,0,0,0,5,2,6,3,0,0,0,3,35.7538025,139.7338597
北区王子本町２丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,2,3,1,0,0,0,2,35.7553366,139.731093
北区王子本町３丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,35.753506,139.729092
北区岸町１丁目,12,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,9,0,0,2,1,0,0,0,0,0,2,4,1,0,1,0,0,0,35.7557245,139.734291
北区岸町２丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,0,0,0,0,0,0,1,4,2,0,0,0,2,35.7602139,139.7299127
北区上十条１丁目,23,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,6,0,0,0,0,0,0,1,1,11,7,0,0,0,4,35.7596624,139.7241132
北区上十条２丁目,27,0,0,0,2,0,1,0,1,0,2,0,0,0,1,1,0,0,0,16,0,0,6,1,0,0,0,0,2,1,6,7,4,2,0,0,1,35.7592366,139.7202637
北区上十条３丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,3,1,0,0,0,2,35.761026,139.717951
北区上十条４丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,35.7632891,139.7153729
北区上十条５丁目,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,2,0,0,0,3,35.7658266,139.7166145
北区中十条１丁目,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,35.7591158,139.7283394
北区中十条２丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,1,1,5,2,0,0,0,3,35.7617352,139.7248567
北区中十条３丁目,8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,3,0,0,1,0,0,0,0,1,1,0,1,0,0,0,35.7648309,139.7240209
北区中十条４丁目,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,35.76903,139.722741
北区東十条１丁目,9,0,0,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,2,1,0,0,0,1,35.7609612,139.7311443
北区東十条２丁目,11,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6,0,0,2,0,0,0,0,0,0,0,4,2,0,0,0,0,2,35.763234,139.730269
北区東十条３丁目,42,0,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,1,0,0,0,0,3,9,9,9,3,3,1,0,2,35.764987,139.7287308
北区東十条４丁目,25,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,13,0,0,0,0,0,0,6,1,2,0,0,0,0,2,35.7669198,139.7278328
北区東十条５丁目,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,35.7685924,139.7260932
北区東十条６丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,2,35.770818,139.724498
北区十条台１丁目,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35.7549679,139.7255633
北区十条台２丁目,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.756513,139.720923
北区十条仲原１丁目,13,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,1,2,1,0,0,0,0,1,35.762853,139.720513
北区十条仲原２丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,1,35.7649907,139.7204105
北区十条仲原３丁目,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,5,0,0,0,0,0,0,1,2,2,2,0,0,0,0,35.7663676,139.7201538
北区十条仲原４丁目,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.768805,139.72016
北区豊島１丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,1,0,0,0,0,0,0,0,4,2,2,0,0,0,35.7576335,139.7404504
北区豊島２丁目,14,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,6,4,0,0,0,2,35.7580761,139.7442981
北区豊島３丁目,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,6,3,3,0,0,0,0,35.7608797,139.7455454
北区豊島４丁目,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,1,0,0,0,0,3,2,0,0,0,0,0,0,35.7620636,139.7498495
北区豊島５丁目,44,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,27,0,2,18,1,0,0,0,0,1,1,4,13,3,3,0,0,7,35.7663583,139.754694
北区豊島６丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,4,3,1,1,0,0,1,35.7651628,139.7464983
北区豊島７丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,3,2,0,0,0,1,35.7641498,139.743873
北区豊島８丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,4,2,0,0,0,2,35.7660049,139.7402185
北区堀船１丁目,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,6,0,0,0,0,0,2,6,1,4,1,0,0,0,3,35.7530221,139.743573
北区堀船２丁目,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,0,0,6,4,0,0,0,0,0,0,1,2,1,0,0,0,1,35.7543981,139.7456115
北区堀船３丁目,20,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,14,0,1,5,0,0,0,0,0,0,0,8,3,3,0,0,0,0,35.7548287,139.7492883
北区堀船４丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35.7545426,139.7541233
北区神谷１丁目,18,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,13,0,0,9,1,0,0,0,0,0,0,3,3,2,0,0,0,1,35.7685793,139.7341073
北区神谷２丁目,26,1,0,1,3,0,2,1,0,0,1,0,0,0,0,1,0,0,0,14,0,0,12,0,0,0,0,0,0,0,2,7,1,0,0,0,6,35.7723515,139.7278923
北区神谷３丁目,55,0,0,0,3,0,2,1,0,0,1,0,0,0,1,0,0,0,0,42,0,0,20,1,0,0,0,0,1,17,3,9,3,2,0,0,4,35.7720736,139.7328563
北区志茂１丁目,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,10,0,0,3,0,0,0,0,0,0,5,2,4,0,1,0,0,3,35.776325,139.7296603
北区志茂２丁目,19,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,9,1,0,0,0,0,0,0,3,4,2,0,0,0,2,35.779468,139.728773
北区志茂３丁目,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,1,0,0,0,0,2,5,1,0,0,0,4,35.7782625,139.7352238
北区志茂４丁目,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,6,1,0,0,0,0,0,0,0,6,2,2,0,0,2,35.78286,139.734812
北区志茂５丁目,11,0,0,0,2,0,1,0,0,1,2,0,0,0,0,2,0,0,0,4,0,0,2,1,0,0,0,0,0,0,1,3,1,0,0,0,2,35.7857422,139.7303333
北区西が丘１丁目,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,4,2,0,0,0,2,35.7701743,139.7131385
北区西が丘２丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,35.766243,139.713198
北区西が丘３丁目,14,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,4,0,0,0,0,0,0,0,4,3,1,0,0,0,2,35.7669351,139.7089691
北区桐ケ丘１丁目,15,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,7,0,0,4,0,0,0,0,0,0,0,3,5,0,0,0,0,5,35.7772158,139.7075109
北区桐ケ丘２丁目,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,35.7812516,139.7102302
北区赤羽台１丁目,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,3,4,2,0,0,0,0,2,35.778271,139.715575
北区赤羽台２丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,7,5,0,0,0,2,35.776291,139.713525
北区赤羽台３丁目,18,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,0,0,0,0,0,0,0,0,11,4,0,0,0,7,35.7801337,139.7133589
北区赤羽台４丁目,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2,35.7843025,139.7132774
北区赤羽西１丁目,61,0,0,0,4,0,4,0,0,0,4,0,0,0,1,2,0,0,1,38,0,0,13,0,0,0,0,0,0,20,5,15,5,1,1,0,8,35.7774195,139.7189651
北区赤羽西２丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,2,35.773009,139.719855
北区赤羽西３丁目,9,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,35.7702788,139.7187537
北区赤羽西４丁目,15,0,0,0,3,0,0,2,1,0,3,0,0,0,0,3,0,0,0,6,0,0,4,0,0,0,0,0,0,0,2,3,0,0,0,0,3,35.7734752,139.7157369
北区赤羽西５丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,4,1,0,0,0,3,35.773379,139.710546
北区赤羽西６丁目,17,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,11,0,0,2,1,0,1,0,1,0,2,4,3,1,0,0,0,2,35.7725107,139.706722
北区赤羽北１丁目,13,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,1,2,1,0,0,0,1,35.787935,139.713575
北区赤羽北２丁目,39,1,1,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,22,0,0,12,0,0,0,0,0,0,1,9,12,5,1,0,0,6,35.7852134,139.7073209
北区赤羽北３丁目,16,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,2,1,0,0,0,0,0,0,4,7,4,0,0,0,3,35.7811962,139.705137
北区浮間１丁目,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,13,0,0,0,0,0,0,0,2,7,3,1,0,0,3,35.7910055,139.7061186
北区浮間２丁目,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,1,0,0,0,2,3,7,3,0,0,0,4,35.7946482,139.6974139
北区浮間３丁目,36,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,12,0,0,0,0,0,0,2,5,15,4,2,0,0,9,35.7862749,139.7020311
北区浮間４丁目,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,4,1,0,0,0,0,1,1,2,2,0,1,0,0,1,35.7889174,139.6939232
北区浮間５丁目,12,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,4,1,3,0,1,0,0,2,35.7847188,139.6942546
北区岩淵町,19,0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,10,0,0,6,0,0,0,0,0,0,1,3,6,2,1,0,0,3,35.7855026,139.723336
北区滝野川１丁目,23,0,0,0,5,0,5,0,0,0,1,0,0,0,0,0,0,0,1,9,0,0,9,0,0,0,0,0,0,0,0,8,6,0,1,0,1,35.7477862,139.7355408
北区滝野川２丁目,15,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,1,0,0,0,0,0,1,6,0,0,0,0,6,35.749859,139.733372
北区滝野川３丁目,23,0,0,0,5,0,5,0,0,0,3,0,0,0,0,1,2,0,0,11,0,0,7,0,0,0,0,0,0,1,3,4,1,1,0,0,2,35.748593,139.728979
北区滝野川４丁目,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35.7514527,139.7266657
北区滝野川５丁目,9,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,1,1,0,0,2,35.74768,139.7249659
北区滝野川６丁目,42,0,0,0,11,0,8,1,1,1,4,0,0,0,2,0,2,0,0,19,0,1,10,2,0,0,0,0,0,4,2,8,0,2,0,0,6,35.7451533,139.7242779
北区滝野川７丁目,59,0,0,0,5,0,3,2,0,0,1,0,0,0,0,1,0,0,0,37,1,0,15,3,1,0,0,0,0,9,8,16,6,4,0,0,6,35.743117,139.7219064
北区西ケ原１丁目,21,0,0,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,1,1,0,0,0,0,4,4,2,0,0,0,0,2,35.74177,139.746037
北区西ケ原２丁目,11,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,35.747574,139.741413
北区西ケ原３丁目,12,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,7,5,0,0,0,2,35.744546,139.740296
北区西ケ原４丁目,15,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,2,0,0,0,0,0,0,0,2,7,2,1,0,0,4,35.7432934,139.7350997
北区上中里１丁目,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,3,0,0,0,0,0,0,0,2,3,1,0,0,0,2,35.7445824,139.7475496
北区上中里２丁目,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,2,2,1,0,0,0,1,35.74543,139.7529503
北区上中里３丁目,9,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,0,0,0,0,0,1,1,1,0,0,0,0,1,35.7500567,139.748232
北区昭和町１丁目,11,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,3,35.74646,139.756392
北区昭和町２丁目,14,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,1,1,0,0,0,0,0,0,2,5,0,1,0,0,4,35.7479773,139.7532683
北区昭和町３丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7490377,139.7505107
北区栄町,18,0,0,0,1,0,1,0,0,0,8,0,0,0,0,5,3,0,0,5,0,0,3,0,0,0,0,0,0,0,2,4,2,0,1,0,1,35.7498743,139.743849
北区田端新町１丁目,20,0,0,0,3,0,2,0,1,0,5,0,0,0,0,3,0,0,2,5,0,0,2,0,0,0,0,0,0,0,3,7,2,0,0,0,5,35.7376123,139.7677912
北区田端新町２丁目,20,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,1,0,0,0,0,1,9,5,2,0,0,2,35.7401998,139.7662422
北区田端新町３丁目,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,35.7423713,139.763284
北区赤羽南１丁目,41,1,0,1,11,0,6,4,0,1,0,0,0,0,0,0,0,0,0,21,0,1,8,1,0,0,0,0,1,2,8,8,4,1,0,0,3,35.7765099,139.7237923
北区赤羽南２丁目,18,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,5,0,0,0,0,1,0,0,3,6,1,0,0,0,5,35.7735788,139.7238979
北区赤羽１丁目,221,3,1,2,29,0,18,10,0,1,9,0,2,0,7,0,0,0,0,141,0,1,60,2,0,1,1,0,15,22,39,39,14,7,1,0,17,35.7806673,139.7206438
北区赤羽２丁目,108,0,0,0,10,0,8,2,0,0,1,0,0,1,0,0,0,0,0,87,0,0,35,0,0,2,0,0,0,42,8,10,3,1,0,0,6,35.7798362,139.7244803
北区赤羽３丁目,10,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,35.786752,139.718311
北区東田端１丁目,42,0,0,0,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,31,0,0,17,0,0,0,1,0,0,7,6,5,1,1,0,0,3,35.737567,139.763162
北区東田端２丁目,31,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,24,0,0,0,0,0,0,0,1,4,0,1,0,0,3,35.741641,139.759404
北区田端１丁目,26,0,0,0,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,2,5,8,1,1,0,0,6,35.734927,139.761553
北区田端２丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,35.734679,139.758225
北区田端３丁目,11,0,0,0,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,2,2,3,3,0,0,0,0,35.7358119,139.7554503
北区田端４丁目,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,35.737532,139.753879
北区田端５丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,35.737828,139.757109
北区田端６丁目,7,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,35.7396809,139.7576047
